Format Version,1.23,Take Name,State02_GVT_001,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2020-08-16 12.46.10.427 PM,Total Frames in Take,4857,Total Exported Frames,4857,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.066667,-0.280046,0.217881,-0.182238,-0.280017,0.217908,-0.123637,-0.279984,0.217056,-0.062592,-0.279175,0.215691,-0.002969,-0.278590,0.214353,0.062097,-0.278329,0.212912,0.118823,-0.278090,0.210533,0.179860,-0.277959,0.208125,0.237885,-0.277333,0.205192,0.300447,-0.276382,0.201656,0.357614,-0.278581,0.199942,0.402043,-0.237162,0.216566,-0.190136,-0.236751,0.216750,-0.127799,-0.235973,0.216142,-0.070211,-0.235980,0.214849,-0.006049,-0.235231,0.213431,0.054429,-0.235121,0.211946,0.115463,-0.235510,0.209214,0.184820,-0.234881,0.207691,0.227763,-0.235329,0.204938,0.293381,-0.234184,0.201738,0.352622,-0.233117,0.198648,0.405813,-0.255605,0.270153,-0.220265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.070833,-0.280013,0.217860,-0.182263,-0.279988,0.217879,-0.123645,-0.279975,0.217032,-0.062592,-0.279148,0.215673,-0.002970,-0.278560,0.214312,0.062088,-0.278314,0.212889,0.118828,-0.278076,0.210508,0.179857,-0.277944,0.208105,0.237888,-0.277324,0.205149,0.300429,-0.276362,0.201622,0.357611,-0.278566,0.199911,0.402039,-0.237103,0.216593,-0.190113,-0.236727,0.216717,-0.127808,-0.235933,0.216093,-0.070245,-0.235955,0.214827,-0.006057,-0.235216,0.213395,0.054420,-0.235107,0.211914,0.115446,-0.235489,0.209200,0.184819,-0.234869,0.207664,0.227751,-0.235308,0.204895,0.293366,-0.234160,0.201705,0.352614,-0.233081,0.198619,0.405801,-0.255569,0.270132,-0.220243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.075000,-0.280012,0.217801,-0.182285,-0.279974,0.217820,-0.123651,-0.279967,0.216994,-0.062615,-0.279131,0.215621,-0.002991,-0.278562,0.214276,0.062085,-0.278304,0.212855,0.118812,-0.278051,0.210472,0.179838,-0.277944,0.208085,0.237865,-0.277304,0.205096,0.300411,-0.276350,0.201583,0.357598,-0.278520,0.199815,0.402060,-0.237135,0.216508,-0.190144,-0.236706,0.216678,-0.127799,-0.235916,0.216038,-0.070255,-0.235933,0.214777,-0.006085,-0.235192,0.213364,0.054416,-0.235105,0.211916,0.115509,-0.235485,0.209173,0.184796,-0.234852,0.207623,0.227743,-0.235290,0.204853,0.293356,-0.234142,0.201650,0.352591,-0.233061,0.198563,0.405791,-0.255515,0.270028,-0.220300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.079167,-0.280042,0.217798,-0.182287,-0.279987,0.217850,-0.123641,-0.279975,0.217011,-0.062607,-0.279160,0.215648,-0.002986,-0.278579,0.214299,0.062080,-0.278323,0.212876,0.118825,-0.278064,0.210495,0.179847,-0.277948,0.208088,0.237871,-0.277307,0.205133,0.300419,-0.276346,0.201611,0.357588,-0.278549,0.199888,0.402010,-0.237093,0.216574,-0.190116,-0.236723,0.216696,-0.127803,-0.235928,0.216069,-0.070232,-0.235936,0.214800,-0.006072,-0.235207,0.213372,0.054409,-0.235128,0.211952,0.115526,-0.235484,0.209193,0.184812,-0.234857,0.207665,0.227746,-0.235293,0.204892,0.293360,-0.234145,0.201677,0.352583,-0.233069,0.198592,0.405787,-0.255527,0.270050,-0.220298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.083333,-0.280049,0.217884,-0.182251,-0.279982,0.217914,-0.123624,-0.279976,0.217064,-0.062584,-0.279161,0.215705,-0.002979,-0.278595,0.214372,0.062111,-0.278320,0.212939,0.118861,-0.278076,0.210573,0.179890,-0.277949,0.208138,0.237890,-0.277322,0.205191,0.300437,-0.276368,0.201672,0.357605,-0.278569,0.199930,0.402015,-0.237110,0.216605,-0.190110,-0.236752,0.216756,-0.127788,-0.235942,0.216156,-0.070200,-0.235945,0.214851,-0.006057,-0.235210,0.213443,0.054428,-0.235128,0.211963,0.115489,-0.235503,0.209243,0.184826,-0.234886,0.207726,0.227778,-0.235304,0.204971,0.293392,-0.234182,0.201754,0.352606,-0.233097,0.198646,0.405796,-0.255587,0.270155,-0.220245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.087500,-0.280056,0.217904,-0.182232,-0.280010,0.217912,-0.123614,-0.279981,0.217058,-0.062591,-0.279179,0.215719,-0.002958,-0.278596,0.214387,0.062107,-0.278325,0.212943,0.118863,-0.278081,0.210588,0.179889,-0.277966,0.208169,0.237905,-0.277332,0.205185,0.300444,-0.276390,0.201673,0.357601,-0.278581,0.199940,0.402024,-0.237108,0.216612,-0.190098,-0.236754,0.216765,-0.127768,-0.235951,0.216159,-0.070192,-0.235953,0.214870,-0.006049,-0.235241,0.213442,0.054434,-0.235129,0.211966,0.115493,-0.235510,0.209242,0.184837,-0.234894,0.207737,0.227783,-0.235322,0.204983,0.293398,-0.234194,0.201772,0.352621,-0.233159,0.198768,0.405885,-0.255588,0.270167,-0.220250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.091667,-0.280025,0.217848,-0.182271,-0.279985,0.217874,-0.123622,-0.279966,0.217042,-0.062578,-0.279148,0.215665,-0.002979,-0.278584,0.214338,0.062111,-0.278310,0.212901,0.118848,-0.278065,0.210540,0.179888,-0.277949,0.208147,0.237916,-0.277295,0.205186,0.300474,-0.276359,0.201646,0.357610,-0.278564,0.199910,0.402016,-0.237085,0.216594,-0.190110,-0.236722,0.216732,-0.127784,-0.235931,0.216121,-0.070215,-0.235946,0.214828,-0.006051,-0.235210,0.213402,0.054428,-0.235116,0.211972,0.115537,-0.235498,0.209207,0.184830,-0.234869,0.207714,0.227786,-0.235310,0.204954,0.293410,-0.234174,0.201742,0.352633,-0.233086,0.198645,0.405806,-0.255552,0.270145,-0.220239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.095833,-0.280032,0.217774,-0.182337,-0.279972,0.217821,-0.123639,-0.279954,0.216982,-0.062602,-0.279123,0.215621,-0.002996,-0.278562,0.214265,0.062088,-0.278297,0.212858,0.118828,-0.278049,0.210497,0.179857,-0.277945,0.208109,0.237887,-0.277287,0.205154,0.300469,-0.276352,0.201601,0.357602,-0.278554,0.199875,0.402029,-0.237070,0.216570,-0.190117,-0.236712,0.216662,-0.127816,-0.235916,0.216045,-0.070254,-0.235934,0.214773,-0.006086,-0.235192,0.213344,0.054417,-0.235101,0.211904,0.115508,-0.235485,0.209186,0.184818,-0.234850,0.207652,0.227757,-0.235289,0.204898,0.293394,-0.234159,0.201690,0.352617,-0.233073,0.198569,0.405803,-0.255518,0.270013,-0.220311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.100000,-0.280002,0.217827,-0.182286,-0.279979,0.217853,-0.123640,-0.279949,0.217012,-0.062587,-0.279135,0.215647,-0.002992,-0.278557,0.214294,0.062086,-0.278282,0.212883,0.118850,-0.278067,0.210510,0.179860,-0.277954,0.208106,0.237895,-0.277295,0.205148,0.300461,-0.276370,0.201610,0.357619,-0.278560,0.199899,0.402038,-0.237127,0.216540,-0.190146,-0.236725,0.216681,-0.127818,-0.235913,0.216067,-0.070246,-0.235948,0.214787,-0.006083,-0.235189,0.213390,0.054424,-0.235092,0.211878,0.115456,-0.235489,0.209196,0.184826,-0.234861,0.207673,0.227772,-0.235298,0.204912,0.293393,-0.234164,0.201706,0.352630,-0.233085,0.198597,0.405804,-0.255526,0.270028,-0.220317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.104167,-0.280027,0.217876,-0.182267,-0.280004,0.217904,-0.123641,-0.279964,0.217046,-0.062592,-0.279156,0.215698,-0.002972,-0.278584,0.214368,0.062114,-0.278319,0.212915,0.118846,-0.278077,0.210549,0.179865,-0.277958,0.208149,0.237909,-0.277319,0.205182,0.300468,-0.276388,0.201655,0.357616,-0.278578,0.199930,0.402035,-0.237136,0.216573,-0.190159,-0.236741,0.216741,-0.127807,-0.235946,0.216130,-0.070241,-0.235955,0.214844,-0.006061,-0.235215,0.213439,0.054433,-0.235114,0.211947,0.115479,-0.235495,0.209226,0.184825,-0.234879,0.207737,0.227789,-0.235320,0.204969,0.293407,-0.234189,0.201752,0.352630,-0.233107,0.198652,0.405818,-0.255577,0.270141,-0.220275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.108333,-0.280043,0.217865,-0.182275,-0.280009,0.217889,-0.123649,-0.279974,0.217033,-0.062606,-0.279175,0.215691,-0.002966,-0.278594,0.214354,0.062117,-0.278335,0.212923,0.118851,-0.278095,0.210542,0.179874,-0.277980,0.208137,0.237903,-0.277354,0.205175,0.300459,-0.276394,0.201668,0.357622,-0.278596,0.199933,0.402047,-0.237121,0.216597,-0.190122,-0.236748,0.216740,-0.127826,-0.235957,0.216135,-0.070241,-0.235964,0.214834,-0.006063,-0.235227,0.213435,0.054436,-0.235137,0.211958,0.115478,-0.235511,0.209229,0.184822,-0.234898,0.207729,0.227774,-0.235326,0.204957,0.293409,-0.234198,0.201752,0.352638,-0.233162,0.198768,0.405908,-0.255590,0.270137,-0.220248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.112500,-0.280022,0.217799,-0.182321,-0.279980,0.217848,-0.123658,-0.279969,0.217012,-0.062624,-0.279144,0.215634,-0.003035,-0.278578,0.214306,0.062074,-0.278329,0.212893,0.118832,-0.278084,0.210508,0.179846,-0.277961,0.208097,0.237876,-0.277311,0.205153,0.300454,-0.276375,0.201626,0.357607,-0.278572,0.199896,0.402027,-0.237112,0.216585,-0.190126,-0.236723,0.216706,-0.127819,-0.235925,0.216061,-0.070275,-0.235944,0.214792,-0.006108,-0.235200,0.213389,0.054411,-0.235104,0.211909,0.115443,-0.235495,0.209215,0.184811,-0.234862,0.207706,0.227758,-0.235306,0.204924,0.293389,-0.234164,0.201710,0.352621,-0.233078,0.198615,0.405805,-0.255563,0.270104,-0.220262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.116667,-0.280008,0.217757,-0.182334,-0.279978,0.217793,-0.123666,-0.279962,0.216967,-0.062607,-0.279131,0.215558,-0.003043,-0.278566,0.214226,0.062035,-0.278321,0.212825,0.118794,-0.278088,0.210427,0.179825,-0.277958,0.208075,0.237882,-0.277310,0.205109,0.300436,-0.276354,0.201596,0.357610,-0.278542,0.199861,0.402029,-0.237093,0.216553,-0.190134,-0.236697,0.216659,-0.127822,-0.235923,0.216017,-0.070270,-0.235938,0.214757,-0.006095,-0.235186,0.213319,0.054373,-0.235069,0.211841,0.115422,-0.235484,0.209178,0.184804,-0.234858,0.207636,0.227734,-0.235290,0.204872,0.293382,-0.234144,0.201679,0.352604,-0.233068,0.198564,0.405800,-0.255538,0.269980,-0.220325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.120833,-0.280020,0.217784,-0.182311,-0.279992,0.217814,-0.123656,-0.279968,0.216994,-0.062606,-0.279138,0.215603,-0.003012,-0.278570,0.214244,0.062062,-0.278315,0.212846,0.118800,-0.278072,0.210461,0.179823,-0.277956,0.208091,0.237881,-0.277332,0.205124,0.300429,-0.276353,0.201627,0.357607,-0.278546,0.199890,0.402023,-0.237089,0.216565,-0.190147,-0.236707,0.216679,-0.127815,-0.235925,0.216049,-0.070263,-0.235935,0.214786,-0.006087,-0.235186,0.213364,0.054403,-0.235090,0.211866,0.115425,-0.235484,0.209183,0.184797,-0.234863,0.207652,0.227728,-0.235308,0.204885,0.293375,-0.234155,0.201696,0.352605,-0.233086,0.198591,0.405796,-0.255533,0.270034,-0.220309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.125000,-0.280029,0.217882,-0.182253,-0.279986,0.217884,-0.123646,-0.279969,0.217032,-0.062613,-0.279136,0.215697,-0.002974,-0.278583,0.214350,0.062095,-0.278291,0.212932,0.118859,-0.278070,0.210539,0.179876,-0.277957,0.208124,0.237884,-0.277332,0.205169,0.300445,-0.276378,0.201665,0.357609,-0.278560,0.199913,0.402024,-0.237091,0.216611,-0.190099,-0.236735,0.216745,-0.127789,-0.235937,0.216122,-0.070239,-0.235949,0.214828,-0.006065,-0.235183,0.213449,0.054433,-0.235101,0.211946,0.115467,-0.235497,0.209215,0.184820,-0.234861,0.207715,0.227781,-0.235318,0.204950,0.293384,-0.234173,0.201749,0.352619,-0.233099,0.198639,0.405820,-0.255568,0.270157,-0.220241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.129167,-0.280048,0.217875,-0.182246,-0.279995,0.217897,-0.123636,-0.279961,0.217043,-0.062592,-0.279151,0.215679,-0.002973,-0.278592,0.214335,0.062095,-0.278304,0.212928,0.118870,-0.278079,0.210542,0.179872,-0.277967,0.208119,0.237905,-0.277316,0.205196,0.300472,-0.276383,0.201659,0.357611,-0.278573,0.199946,0.402031,-0.237102,0.216618,-0.190104,-0.236745,0.216759,-0.127792,-0.235947,0.216139,-0.070233,-0.235960,0.214832,-0.006076,-0.235207,0.213445,0.054432,-0.235109,0.211946,0.115467,-0.235501,0.209218,0.184818,-0.234878,0.207713,0.227777,-0.235320,0.204956,0.293406,-0.234181,0.201735,0.352616,-0.233159,0.198749,0.405898,-0.255573,0.270162,-0.220247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.133333,-0.280025,0.217832,-0.182273,-0.279974,0.217854,-0.123649,-0.279950,0.217031,-0.062592,-0.279125,0.215654,-0.002999,-0.278572,0.214288,0.062073,-0.278296,0.212887,0.118827,-0.278059,0.210506,0.179844,-0.277946,0.208114,0.237905,-0.277312,0.205162,0.300449,-0.276356,0.201637,0.357625,-0.278528,0.199857,0.402090,-0.237098,0.216578,-0.190116,-0.236720,0.216703,-0.127812,-0.235929,0.216076,-0.070263,-0.235949,0.214803,-0.006091,-0.235176,0.213396,0.054422,-0.235090,0.211911,0.115455,-0.235485,0.209209,0.184818,-0.234851,0.207672,0.227766,-0.235299,0.204919,0.293404,-0.234157,0.201710,0.352626,-0.233082,0.198597,0.405809,-0.255561,0.270131,-0.220242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.137500,-0.280008,0.217786,-0.182288,-0.279976,0.217824,-0.123648,-0.279949,0.216984,-0.062618,-0.279137,0.215596,-0.003006,-0.278553,0.214221,0.062063,-0.278313,0.212839,0.118825,-0.278056,0.210454,0.179835,-0.277944,0.208082,0.237890,-0.277302,0.205117,0.300442,-0.276349,0.201580,0.357610,-0.278547,0.199864,0.402036,-0.237130,0.216535,-0.190148,-0.236703,0.216665,-0.127817,-0.235927,0.216027,-0.070284,-0.235929,0.214768,-0.006095,-0.235187,0.213321,0.054403,-0.235081,0.211833,0.115420,-0.235481,0.209153,0.184804,-0.234838,0.207626,0.227740,-0.235291,0.204862,0.293382,-0.234144,0.201658,0.352603,-0.233073,0.198548,0.405797,-0.255519,0.270024,-0.220293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.141667,-0.280037,0.217798,-0.182288,-0.279995,0.217834,-0.123645,-0.279988,0.216999,-0.062614,-0.279151,0.215612,-0.003009,-0.278572,0.214262,0.062069,-0.278323,0.212854,0.118826,-0.278062,0.210466,0.179850,-0.277952,0.208082,0.237885,-0.277315,0.205129,0.300443,-0.276359,0.201602,0.357605,-0.278556,0.199875,0.402028,-0.237095,0.216571,-0.190122,-0.236721,0.216687,-0.127805,-0.235949,0.216059,-0.070265,-0.235957,0.214779,-0.006096,-0.235187,0.213361,0.054417,-0.235096,0.211875,0.115441,-0.235493,0.209177,0.184805,-0.234859,0.207631,0.227739,-0.235308,0.204869,0.293387,-0.234154,0.201682,0.352602,-0.233079,0.198578,0.405793,-0.255527,0.270037,-0.220289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.145833,-0.280042,0.217868,-0.182252,-0.280015,0.217866,-0.123644,-0.279984,0.217018,-0.062608,-0.279175,0.215674,-0.002995,-0.278602,0.214330,0.062106,-0.278339,0.212917,0.118853,-0.278083,0.210535,0.179866,-0.277964,0.208114,0.237895,-0.277326,0.205171,0.300455,-0.276372,0.201664,0.357613,-0.278577,0.199923,0.402023,-0.237103,0.216595,-0.190125,-0.236738,0.216751,-0.127789,-0.235959,0.216124,-0.070242,-0.235969,0.214829,-0.006062,-0.235212,0.213420,0.054437,-0.235117,0.211937,0.115479,-0.235505,0.209221,0.184820,-0.234876,0.207700,0.227765,-0.235320,0.204938,0.293389,-0.234178,0.201740,0.352611,-0.233100,0.198633,0.405799,-0.255577,0.270149,-0.220243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.150000,-0.280076,0.217861,-0.182254,-0.280029,0.217851,-0.123648,-0.279976,0.217025,-0.062605,-0.279171,0.215683,-0.002983,-0.278611,0.214324,0.062101,-0.278324,0.212908,0.118863,-0.278086,0.210539,0.179876,-0.277974,0.208120,0.237902,-0.277329,0.205184,0.300465,-0.276382,0.201662,0.357620,-0.278582,0.199931,0.402028,-0.237124,0.216579,-0.190123,-0.236756,0.216737,-0.127794,-0.235962,0.216123,-0.070237,-0.235970,0.214825,-0.006075,-0.235229,0.213422,0.054430,-0.235137,0.211940,0.115484,-0.235507,0.209217,0.184827,-0.234886,0.207714,0.227780,-0.235314,0.204949,0.293414,-0.234182,0.201740,0.352631,-0.233152,0.198747,0.405892,-0.255592,0.270142,-0.220247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.154167,-0.280020,0.217826,-0.182285,-0.279990,0.217838,-0.123647,-0.279966,0.217006,-0.062614,-0.279147,0.215626,-0.003027,-0.278565,0.214284,0.062075,-0.278289,0.212891,0.118850,-0.278066,0.210516,0.179865,-0.277955,0.208100,0.237898,-0.277297,0.205155,0.300469,-0.276363,0.201621,0.357617,-0.278556,0.199898,0.402038,-0.237095,0.216578,-0.190128,-0.236725,0.216687,-0.127809,-0.235938,0.216064,-0.070256,-0.235941,0.214808,-0.006092,-0.235184,0.213384,0.054421,-0.235082,0.211899,0.115459,-0.235487,0.209215,0.184828,-0.234854,0.207687,0.227759,-0.235294,0.204911,0.293407,-0.234161,0.201696,0.352620,-0.233081,0.198589,0.405806,-0.255536,0.270055,-0.220293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.158333,-0.280020,0.217762,-0.182312,-0.279978,0.217791,-0.123654,-0.279965,0.216965,-0.062621,-0.279123,0.215573,-0.003036,-0.278551,0.214219,0.062057,-0.278314,0.212843,0.118819,-0.278069,0.210445,0.179832,-0.277962,0.208063,0.237881,-0.277314,0.205116,0.300454,-0.276357,0.201590,0.357611,-0.278556,0.199865,0.402032,-0.237123,0.216502,-0.190166,-0.236714,0.216641,-0.127836,-0.235913,0.216022,-0.070278,-0.235927,0.214763,-0.006114,-0.235174,0.213326,0.054395,-0.235080,0.211828,0.115421,-0.235480,0.209154,0.184804,-0.234851,0.207622,0.227735,-0.235292,0.204857,0.293395,-0.234143,0.201674,0.352621,-0.233071,0.198560,0.405804,-0.255520,0.269982,-0.220318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.162500,-0.280033,0.217789,-0.182307,-0.279985,0.217827,-0.123658,-0.279977,0.217011,-0.062622,-0.279149,0.215642,-0.003010,-0.278574,0.214268,0.062057,-0.278322,0.212851,0.118811,-0.278068,0.210487,0.179827,-0.277963,0.208083,0.237872,-0.277309,0.205138,0.300450,-0.276357,0.201627,0.357616,-0.278540,0.199857,0.402095,-0.237093,0.216559,-0.190140,-0.236719,0.216673,-0.127838,-0.235935,0.216047,-0.070270,-0.235937,0.214791,-0.006108,-0.235193,0.213361,0.054397,-0.235094,0.211870,0.115423,-0.235490,0.209187,0.184806,-0.234838,0.207663,0.227738,-0.235301,0.204890,0.293383,-0.234154,0.201695,0.352615,-0.233086,0.198607,0.405807,-0.255539,0.270032,-0.220331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.166667,-0.280028,0.217885,-0.182247,-0.280003,0.217881,-0.123657,-0.279975,0.217045,-0.062621,-0.279163,0.215679,-0.003007,-0.278592,0.214336,0.062078,-0.278327,0.212931,0.118838,-0.278070,0.210551,0.179860,-0.277971,0.208110,0.237876,-0.277313,0.205177,0.300456,-0.276387,0.201665,0.357601,-0.278560,0.199890,0.402090,-0.237110,0.216581,-0.190121,-0.236754,0.216736,-0.127813,-0.235965,0.216109,-0.070250,-0.235951,0.214838,-0.006081,-0.235216,0.213428,0.054416,-0.235113,0.211923,0.115452,-0.235495,0.209220,0.184813,-0.234873,0.207716,0.227757,-0.235334,0.204934,0.293381,-0.234198,0.201738,0.352610,-0.233159,0.198749,0.405887,-0.255581,0.270148,-0.220264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.170833,-0.280045,0.217867,-0.182251,-0.280010,0.217887,-0.123636,-0.279975,0.217041,-0.062629,-0.279170,0.215672,-0.003008,-0.278598,0.214331,0.062080,-0.278328,0.212920,0.118837,-0.278092,0.210518,0.179851,-0.277987,0.208098,0.237880,-0.277347,0.205165,0.300446,-0.276392,0.201651,0.357626,-0.278586,0.199925,0.402037,-0.237158,0.216545,-0.190145,-0.236763,0.216738,-0.127820,-0.235975,0.216108,-0.070263,-0.235961,0.214825,-0.006097,-0.235232,0.213420,0.054407,-0.235127,0.211923,0.115451,-0.235518,0.209210,0.184807,-0.234899,0.207680,0.227745,-0.235340,0.204931,0.293386,-0.234188,0.201742,0.352617,-0.233166,0.198751,0.405903,-0.255595,0.270146,-0.220271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.175000,-0.280033,0.217832,-0.182278,-0.279996,0.217841,-0.123658,-0.279984,0.217013,-0.062621,-0.279150,0.215622,-0.003025,-0.278584,0.214266,0.062049,-0.278315,0.212863,0.118814,-0.278079,0.210480,0.179833,-0.277964,0.208073,0.237877,-0.277295,0.205150,0.300456,-0.276355,0.201602,0.357619,-0.278559,0.199896,0.402047,-0.237111,0.216546,-0.190143,-0.236747,0.216679,-0.127827,-0.235945,0.216076,-0.070258,-0.235947,0.214817,-0.006094,-0.235214,0.213369,0.054388,-0.235132,0.211839,0.115406,-0.235512,0.209176,0.184810,-0.234871,0.207653,0.227747,-0.235296,0.204893,0.293389,-0.234160,0.201682,0.352604,-0.233087,0.198592,0.405809,-0.255585,0.270099,-0.220283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
